symbol,date,headline,summary,source,sentiment_label
MRK,2026-09-18 10:55:00+00:00,Merck Receives Positive EU CHMP Opinion for KEYTRUDA® (pembrolizumab) Plus Padcev® (enfortumab vedotin-ejfv) as Perioperative Treatment for Adults With Resectable Muscle-Invasive Bladder Cancer (MIBC),"RAHWAY, N.J., September 18, 2026--Merck (NYSE: MRK), known as MSD outside of the United States and Canada, today announced the European Medicines Agency’s Committee for Medicinal Products for Human Use (CHMP) adopted a positive opinion recommending approval of KEYTRUDA® (pembrolizumab), Merck’s anti-PD-1 therapy, in combination with Padcev® (enfortumab vedotin-ejfv), as neoadjuvant treatment and then continued after radical cystectomy as adjuvant treatment for adults with resectable muscle-invas",Yahoo,positive
MRK,2026-09-18 06:57:47+00:00,"EU CHMP Adopts Positive Opinion Recommending Approval Of KEYTRUDA, Merck’s Anti-PD-1 Therapy, In Combination With Padcev As Neoadjuvant Treatment For Adults With Resectable Muscle-Invasive Bladder Cancer","Opinion granted based on positive results from the Phase 3 KEYNOTE-B15 trial, which demonstrated improvements in event-free survival, overall survival and pathologic complete response rateIf approved, KEYTRUDA plus",Benzinga,positive
MRK,2026-09-17 11:57:38+00:00,Merck & Co. (MRK) is Building a Stronger Future Beyond Its Keytruda Franchise,"Auxier Asset Management, an investment advisory firm, released its second-quarter 2026 investor letter. The letter can be downloaded here. Following a strong rebound from the first-quarter decline, the S&P 500 gained 15.2% as accelerating capital spending toward artificial intelligence infrastructure drove significant gains across technology hardware companies. Semiconductor and data-center-related businesses benefited from supply constraints […]",Yahoo,positive
MRK,2026-09-16 13:00:02+00:00,This Dividend Stock Is Beating the Market in 2026 and Yields 2.36%,"Merck is beating the market year-to-date after a jump on positive Phase 3 data, while paying an annualized dividend of about $3.40 for a yield above 2.3%.",Yahoo,positive
MRK,2026-09-16 12:17:18+00:00,Here’s How Much You Would Have Made Owning Merck & Co Stock In The Last 5 Years,"Merck &amp; Co (NYSE:MRK) has outperformed the market over the past 5 years by 3.02% on an annualized basis producing an average annual return of 14.92%. Currently, Merck &amp; Co has a market capitalization of $355.77",Benzinga,positive
MRK,2026-09-16 00:44:33+00:00,Merck Stock: Is The $70 Billion Pipeline Worth the Premium?,"A powerful drug pipeline is fueling a stock trend that ranks in the top 6% of US stocks worth more than $1 billion, but the ticket price for investors is steep and the clock is ticking on its biggest star.",Yahoo,positive
MRK,2026-09-15 11:00:52+00:00,Merck & Co Inc's Dividend Analysis,"Merck & Co Inc (NYSE:MRK) recently announced a total dividend of $0.85 per share, with the ex-dividend date set for 2026-09-15.  This amount includes a $0.85 per share cash dividend payable on 2026-10-07.  As investors look forward to this upcoming payment, the spotlight also shines on the company's dividend history, yield, and growth rates.",Yahoo,positive
MRK,2026-09-14 21:02:09+00:00,"Merck CEO Sees Pipeline Upside as Launches, Animal Health Drive Transformation","Merck & Co., Inc. (NYSE:MRK) Chairman and CEO Rob Davis said the company’s “transformation is underway,” citing progress across product launches, clinical data readouts, business development and its Animal Health segment during a Morgan Stanley discussion. Davis said recent pipeline readouts ha",Yahoo,positive
MRK,2026-09-14 16:41:00+00:00,"Summit, Akeso look to shed PD-1/VEGF drug doubts with latest study results","As dueling data emerge between their drug ivonescimab and a rival Merck medication, Summit and Akeso revealed new findings that impressed Wall Street.",Yahoo,positive
MRK,2026-09-14 15:35:06+00:00,Merck Exec Speaking At Morgan Stanley Conference Says Potential 340B And Policy Changes Would Create Tailwinds But Are Not Material To The Business,https://www.merck.com/events/morgan-stanley-24th-annual-global-healthcare-conference/,Benzinga,positive
META,2026-09-22 21:45:56+00:00,Meta’s new AI agent just got me $250 in flight credits,"In the Loop host Ejaaz Ahamadeen recounts how Muse, Meta's (META) new AI agent, helped get him $250 in flight credits and rebooked a new flight after his original flight was delayed, demonstrating how users can now interact with an agent that handles web-based tasks on their behalf and shifts the role of the operational driver from human to AI.",Yahoo,positive
META,2026-09-22 21:41:46+00:00,"Power Integrations, Penguin Solutions, Photronics, Amkor, and Teradyne Shares Are Soaring, What You Need To Know",A number of stocks jumped in the afternoon session after growing optimism surrounding agentic artificial intelligence and Meta Platforms' Muse application fueled expectations of higher demand for central processing units.,Yahoo,positive
META,2026-09-22 21:09:46+00:00,"Entegris and Lattice Semiconductor Shares Are Soaring, What You Need To Know",A number of stocks jumped in the afternoon session after growing optimism surrounding agentic artificial intelligence and Meta Platforms' Muse application fueled expectations of higher demand for central processing units.,Yahoo,positive
META,2026-09-22 20:44:00+00:00,The AI Rally Is Back—and Facing a Wall of Worry,"The artificial-intelligence trade is ripping once again, with tech stocks cresting fresh all-time highs, Wall Street bosses touting the scale of the investment race, and key players in the ecosystem downplaying existential risks from the world’s most important technology.  Comments from JPMorgan’s Jamie Dimon on AI spending, pushback from Nvidia CEO Jensen Huang on AI risks, and surge in popularity of  Meta Platform  new AI agent Muse have all played a role in the tech resurgence.",Yahoo,positive
META,2026-09-22 19:34:00+00:00,"Wells Fargo, Other Bank Stocks Fall as Meta’s Muse Adds Fuel to AI Fears",Shares of major U.S. lenders fell on Tuesday as investors rotated away from the sector and into technology stocks.,Yahoo,negative
META,2026-09-22 19:19:00+00:00,Meta’s Muse Can Book Your Vacation—and Travel Stocks Are Paying the Price,"Expedia, Booking, and other travel stocks fell on worries that artificial personal assistants could siphon off some of their business.",Yahoo,negative
META,2026-09-22 18:56:23+00:00,Shopify Just Gave Meta's AI Agent a Major Boost,Amazon has blocked Muse and other third-party AI shopping agents from its platform.,Yahoo,positive
META,2026-09-22 18:14:55+00:00,Meta’s Muse Drags Down Stocks That Depend on ‘Consumer Inertia’,"Shares of major banks, insurers and online travel agencies slid on Tuesday as investors fear that tools like Meta Platforms Inc.’s personal AI agent could disrupt businesses that benefit from so-called consumer inertia, the tendency to keep buying something out of habit even when a better alternative exists.",Yahoo,negative
META,2026-09-22 18:07:58+00:00,Meta Platforms Just Hit an Amazon Roadblock,The real battle is over who controls online shopping,Yahoo,negative
META,2026-09-22 18:00:00+00:00,"Meta kept at 'buy' by Jefferies, Bank of America as Muse gains early traction","Meta Platforms Inc (NASDAQ:META, XETRA:FB2A, SIX:FB) is winning early traction with its Muse artificial intelligence agent, prompting Bank of America and Jefferies to raise their outlook for the company as adoption and potential monetization come into focus. Both have maintained 'buy' ratings...",Yahoo,positive
META,2026-09-22 17:40:28+00:00,"Dan Ives Calls Meta Muse A ‘Game Changer,’ Sees Apple As AI ‘Toll Collector’ In AI Arms Race","In an interview with CNBC, Ives said Meta’s roughly 3.5 billion users across its platforms give it a significant existing audience for consumer AI products.",Yahoo,positive
META,2026-09-22 17:32:07+00:00,Musk: Amazon Won’t Know “Whether the Buyer Is a Human” in Muse Battle,"The news that Amazon (AMZN) is banning AI agents from its digital storefront should have absolutely ruined Meta Platforms (META)’s 11% rally yesterday. Instead, the stock shrugged it off – and Elon Musk shows exactly why.",Yahoo,negative
META,2026-09-22 17:27:00+00:00,Meta’s Muse Jumps to the Top of the Apple Store—and Triggers a Panic in the Stock Market,"Tuesday’s selloff echoes the garden-variety selloffs earlier this year, driven by anxiety over AI displacing traditional industries.",Yahoo,negative
META,2026-09-22 17:26:00+00:00,A Rejuvenated AI Trade May Not Be Enough to Save the Stock Market,"The artificial-intelligence trade is ripping once again, with tech stocks cresting fresh all-time highs, Wall Street bosses touting the scale of the investment race, and key players in the ecosystem downplaying existential risks from the world’s most important technology.  Comments from JPMorgan’s Jamie Dimon on AI spending, pushback from Nvidia CEO Jensen Huang on AI risks, and surge in popularity of  Meta Platform  new AI agent Muse have all played a role in the tech resurgence.  “There were lots worrying investors last week, and there still are,” said Ed Yardeni, founder and CEO of Yardeni Research.",Yahoo,negative
META,2026-09-22 17:17:00+00:00,Travel Stocks Fall on Worries Meta’s Muse May Eat Their Lunch,"Expedia, Booking, and other travel stocks fell on worries that artificial personal assistants could siphon off some of their business.",Yahoo,negative
META,2026-09-22 16:57:44+00:00,SPCX Stock Gains 1% — SpaceXAI's Grok AI Agent Tops 400K Users As Meta's Muse Gains Popularity,"SpaceXAI's newly launched Grok Bot has built early traction in the enterprise market, reaching over 400,000 weekly users, even as rival consumer tool Meta Muse surges to the top of mobile app charts.",Yahoo,positive
META,2026-09-22 16:31:20+00:00,"Why Shopify Stock, Twilio Are Rising On Meta's Muse Rollout","Shopify stock and shares in Twilio gained amid expected upside from Meta Platform's rollout of ""Muse,"" an AI personal assistant.",Yahoo,positive
META,2026-09-22 16:29:10+00:00,"Meta's New Muse AI App Tops Charts, Draws Strong Reviews","Meta Platforms Inc.'s new artificial intelligence agent, Muse, is ranked the No. 1 free app on the US Apple Inc. iOS App and Google Play stores.Muse was downloaded more than 902,000 times in the six days after Meta introduced it on Sept. 8, and is available for people 18 years and older. Bloomberg's Mandeep Singh joins to discuss.",Yahoo,positive
META,2026-09-22 16:27:00+00:00,"PayPal Will Use Meta’s Muse, Too. PayPal Stock Rises.","PayPal  customers can now use Meta’s Muse artificial-intelligence consumer agent to shop and check out, PayPal said Tuesday.  Shares of PayPal advanced 1.2% to $53.26 after the announcement.  Meta Platforms  stock rose 1% at $748.94.",Yahoo,positive
META,2026-09-22 16:22:20+00:00,PayPal Joins Meta’s Muse Checkout Ecosystem — Partnership Extends AI Shopping Across Its Merchant Network,The Meta tie-up puts PayPal alongside Shopify and Stripe in Muse’s growing commerce ecosystem as the AI agent rapidly builds a consumer audience.,Yahoo,positive
META,2026-09-22 15:53:44+00:00,Meta Gains as Muse Converts Downloads Into a Pricing Test,Early demand is real; paid adoption and merchant access decide whether popularity becomes revenue.,Yahoo,positive
META,2026-09-22 15:52:00+00:00,"Meta’s Muse Is a ‘Killer Product’. It Won’t, However, Be the Death of Shopify.",Shopify stock rises for a second consecutive day as investors believe Meta’s Muse AI agent might be a very good thing for the company’s business.,Yahoo,positive
META,2026-09-22 15:37:13+00:00,Meta Stock Gets Bold $750 Call as Muse AI Takes Off,Mizuho Sends Bullish Message on Meta Stock as Muse Hits No. 1,Yahoo,positive
META,2026-09-22 15:30:31+00:00,"If This Stock Doubles, Here’s What $10,000 Could Become","Meta Platforms has delivered staggering growth, but whether a $10,000 stake can actually double depends on which of three very different futures plays out over the next five years.",Yahoo,positive
META,2026-09-22 15:27:54+00:00,Meta: AI Monetization Potential Is Finally Evident,"Meta Platforms, Inc. looks undervalued after its post-earnings dipâcapex fears may be overdone as revenue jumps and new monetization grows. Click for this update.",SeekingAlpha,positive
META,2026-09-22 15:18:00+00:00,Meta Platforms Jumps 33% in a Month: Should You Buy or Hold the Stock?,"META's 33% monthly surge reflects strong ads and AI momentum, but soaring capex, rising debt and weak cash flow remain key concerns.",Yahoo,negative
META,2026-09-22 15:01:52+00:00,Nasdaq 100 Eyes First Record Since June as AI Euphoria Resumes,"A relentless tech-stock rally pushed the Nasdaq 100 Index toward its first record since June on Tuesday, extending gains fueled by bets on artificial intelligence tools from the likes of Meta Platforms Inc.",Yahoo,positive
